date,variable,model,count,mae_kw,rmse_kw,bias_kw
2025-03-23,generation,Low-Rank rank 5,144,2702.97484236,3041.94536541,-223.56355414
2025-03-23,generation,Seasonal + Low-Rank,144,217.71949156,410.81410184,-148.13040365
2025-03-24,generation,Yesterday,144,211.40855903,396.14507599,-19.01734931
2025-03-24,generation,Last Week,144,174.81716528,310.33123668,17.03403472
2025-03-24,generation,7-day mean,144,120.80705595,222.14105349,-66.56069663
2025-03-24,generation,Seasonal,144,153.73152420,300.15108295,-2.79422649
2025-03-24,generation,Low-Rank rank 1,144,3016.59266607,3243.81595372,858.15933674
2025-03-24,generation,Low-Rank rank 3,144,2684.16296907,3146.36396101,-426.62764086
2025-03-24,generation,Low-Rank rank 5,144,2738.98993301,3122.85862640,-168.71151605
2025-03-24,generation,Seasonal + Low-Rank,144,153.73152420,300.15108295,-2.79422649
2025-03-25,generation,Yesterday,144,186.83837083,375.95966407,96.81793472
2025-03-25,generation,Last Week,144,145.20308542,253.21469293,-40.64907847
2025-03-25,generation,7-day mean,144,124.09939702,241.79692109,27.82380456
2025-03-25,generation,Seasonal,144,151.27758955,292.34170321,34.95777878
2025-03-25,generation,Low-Rank rank 1,144,2467.40997600,3131.69671973,-1046.78924169
2025-03-25,generation,Low-Rank rank 3,144,2686.03299772,2952.87162461,94.49723511
2025-03-25,generation,Low-Rank rank 5,144,2637.47688108,2952.55080445,-110.19108237
2025-03-25,generation,Seasonal + Low-Rank,144,151.27758955,292.34170321,34.95777878
2025-03-26,generation,Yesterday,144,262.26431389,533.97174806,-208.70957639
2025-03-26,generation,Last Week,144,203.91160903,365.90467933,-178.99939097
2025-03-26,generation,7-day mean,144,190.72432411,368.06384162,-175.07876062
2025-03-26,generation,Seasonal,144,225.00790302,441.07549553,-195.33999295
2025-03-26,generation,Low-Rank rank 1,144,2677.21731516,3460.13700930,-1205.86140957
2025-03-26,generation,Low-Rank rank 3,144,2877.74569398,3246.02631414,-111.04152597
2025-03-26,generation,Low-Rank rank 5,144,2827.98322659,3260.41524850,-335.41980542
2025-03-26,generation,Seasonal + Low-Rank,144,225.00790302,441.07549553,-195.33999295
2025-03-27,generation,Yesterday,144,174.71151667,327.01916137,119.85266528
2025-03-27,generation,Last Week,144,167.81718819,309.39142789,-158.17454375
2025-03-27,generation,7-day mean,144,107.97427560,191.79821140,-29.65475377
2025-03-27,generation,Seasonal,144,108.93812663,197.06203850,-5.25957878
2025-03-27,generation,Low-Rank rank 1,144,2548.43339451,3279.00690641,-1123.27089585
2025-03-27,generation,Low-Rank rank 3,144,2777.35991980,3082.87792701,58.97519285
2025-03-27,generation,Low-Rank rank 5,144,2731.15214033,3083.99737079,-132.47732607
2025-03-27,generation,Seasonal + Low-Rank,144,108.93812663,197.06203850,-5.25957878
2025-03-28,generation,Yesterday,144,134.91333889,247.80740010,-76.42823056
2025-03-28,generation,Last Week,144,106.39333750,187.84338811,-21.24245000
2025-03-28,generation,7-day mean,144,111.55242629,190.56428131,-83.48662093
2025-03-28,generation,Seasonal,144,109.29315799,188.37379841,-51.59462931
2025-03-28,generation,Low-Rank rank 1,144,2627.53871230,3396.87658335,-1167.22447950
2025-03-28,generation,Low-Rank rank 3,144,2845.41661008,3189.83505894,-21.58704531
2025-03-28,generation,Low-Rank rank 5,144,2797.15259590,3197.47135077,-233.26450177
2025-03-28,generation,Seasonal + Low-Rank,144,109.29315799,188.37379841,-51.59462931
2025-03-29,generation,Yesterday,144,166.17297292,296.88093625,-139.21590764
2025-03-29,generation,Last Week,144,351.33510069,600.34484656,-348.13910347
2025-03-29,generation,7-day mean,144,234.12728968,390.40030711,-219.66789286
2025-03-29,generation,Seasonal,144,243.86059694,416.92243563,-233.23134576
2025-03-29,generation,Low-Rank rank 1,144,3206.72315586,3432.97747751,677.57139209
2025-03-29,generation,Low-Rank rank 3,144,2875.64890667,3409.76183795,-604.22179448
2025-03-29,generation,Low-Rank rank 5,144,2932.34105538,3373.88699634,-340.64301119
2025-03-29,generation,Seasonal + Low-Rank,144,243.86059694,416.92243563,-233.23134576
2025-03-30,generation,Yesterday,144,142.68104722,293.26061367,73.41592222
2025-03-30,generation,Last Week,144,248.67954028,469.62722346,-153.28454167
2025-03-30,generation,7-day mean,144,139.88309097,240.32513496,-96.51781300
2025-03-30,generation,Seasonal,144,154.93502465,297.51136029,-28.59928653
2025-03-30,generation,Low-Rank rank 1,144,2676.06829759,3462.80789448,-1250.37317432
2025-03-30,generation,Low-Rank rank 3,144,2884.58834997,3230.27407962,-28.66559456
2025-03-30,generation,Low-Rank rank 5,144,2841.29015714,3237.38720964,-231.16080792
2025-03-30,generation,Seasonal + Low-Rank,144,154.93502465,297.51136029,-28.59928653
2025-03-31,generation,Yesterday,144,193.81917292,377.59466509,105.20041736
2025-03-31,generation,Last Week,144,186.42583889,332.20130376,-29.06677500
2025-03-31,generation,7-day mean,144,185.11631429,328.53641520,30.58039603
2025-03-31,generation,Seasonal,144,176.17788434,331.61050389,44.78018080
2025-03-31,generation,Low-Rank rank 1,144,2577.70302903,3256.21817603,-1085.56593934
2025-03-31,generation,Low-Rank rank 3,144,2803.03163093,3076.02160615,101.00758335
2025-03-31,generation,Low-Rank rank 5,144,2751.95109137,3074.67808892,-112.97949858
2025-03-31,generation,Seasonal + Low-Rank,144,176.17788434,331.61050389,44.78018080
2025-04-01,generation,Yesterday,144,206.85096042,418.49334606,98.58255625
2025-04-01,generation,Last Week,144,208.91159514,358.61941222,-27.30215347
2025-04-01,generation,7-day mean,144,229.46929732,471.82793908,133.31534871
2025-04-01,generation,Seasonal,144,160.34584729,313.26061849,41.93443688
2025-04-01,generation,Low-Rank rank 1,144,2483.21212355,3040.00152631,-955.81357149
2025-04-01,generation,Low-Rank rank 3,144,2682.27051276,2891.52870676,143.94183084
2025-04-01,generation,Low-Rank rank 5,144,2644.68493699,2886.95983132,-27.63513861
2025-04-01,generation,Seasonal + Low-Rank,144,160.34584729,313.26061849,41.93443688
2025-04-02,generation,Yesterday,144,229.05479861,400.70732623,8.62503056
2025-04-02,generation,Last Week,144,310.95137986,608.20052107,190.03245347
2025-04-02,generation,7-day mean,144,274.26823135,473.46006270,145.84068690
2025-04-02,generation,Seasonal,144,221.62491205,409.37262704,90.25837087
2025-04-02,generation,Low-Rank rank 1,144,2469.68918959,3031.01357066,-912.34497346
2025-04-02,generation,Low-Rank rank 3,144,2659.89133713,2891.96102918,165.77058176
2025-04-02,generation,Low-Rank rank 5,144,2608.72024789,2887.76751831,-69.61448376
2025-04-02,generation,Seasonal + Low-Rank,144,221.62491205,409.37262704,90.25837087
2025-04-03,generation,Yesterday,144,309.10511736,582.08722281,-186.23465764
2025-04-03,generation,Last Week,144,155.42544167,289.04112634,-116.05486944
2025-04-03,generation,7-day mean,144,139.81310754,265.66685539,-67.54146409
2025-04-03,generation,Seasonal,144,205.52200948,411.82206136,-154.65375295
2025-04-03,generation,Low-Rank rank 1,144,3089.22128458,3328.84264529,817.74357289
2025-04-03,generation,Low-Rank rank 3,144,2768.76289528,3244.12862788,-414.62528796
2025-04-03,generation,Low-Rank rank 5,144,2812.38384483,3224.71287017,-205.23230869
2025-04-03,generation,Seasonal + Low-Rank,144,205.52200948,411.82206136,-154.65375295
2025-04-04,generation,Yesterday,144,165.73500694,358.53386215,-136.83432222
2025-04-04,generation,Last Week,144,190.27911250,330.22657420,-176.46096111
2025-04-04,generation,7-day mean,144,193.89634821,369.86793062,-187.79651925
2025-04-04,generation,Seasonal,144,169.57824563,332.40523336,-154.66630972
2025-04-04,generation,Low-Rank rank 1,144,2775.26771943,3596.61578843,-1310.60910579
2025-04-04,generation,Low-Rank rank 3,144,2982.04697348,3350.41781253,-117.19590019
2025-04-04,generation,Low-Rank rank 5,144,2934.40204711,3364.19341392,-333.13487433
2025-04-04,generation,Seasonal + Low-Rank,144,169.57824563,332.40523336,-154.66630972
2025-04-05,generation,Yesterday,144,236.49169931,456.74751972,197.76341597
2025-04-05,generation,Last Week,144,247.14786111,442.60026462,160.51836250
2025-04-05,generation,7-day mean,144,134.14323264,243.64543435,35.17560546
2025-04-05,generation,Seasonal,144,228.59678288,434.43696624,181.00314191
2025-04-05,generation,Low-Rank rank 1,144,3017.49551662,3241.73065062,1015.22945021
2025-04-05,generation,Low-Rank rank 3,144,2686.96105487,3087.42167742,-359.45170587
2025-04-05,generation,Low-Rank rank 5,144,2738.31750942,3068.68676504,-85.89239549
2025-04-05,generation,Seasonal + Low-Rank,144,228.59678288,434.43696624,181.00314191
2025-04-06,generation,Yesterday,144,150.59588194,287.83810430,-93.19694722
2025-04-06,generation,Last Week,144,125.05784722,224.88825256,-6.09450694
2025-04-06,generation,7-day mean,144,105.01385188,195.99680403,-80.95253641
2025-04-06,generation,Seasonal,144,112.11189500,215.65987473,-54.00084910
2025-04-06,generation,Low-Rank rank 1,144,2671.94210425,3399.54472315,-1171.16021511
2025-04-06,generation,Low-Rank rank 3,144,2863.48973121,3192.86444106,-31.42405671
2025-04-06,generation,Low-Rank rank 5,144,2818.27367774,3201.30690519,-249.17833255
2025-04-06,generation,Seasonal + Low-Rank,144,112.11189500,215.65987473,-54.00084910
2025-04-07,generation,Yesterday,144,174.42186250,345.18091834,-40.71118472
2025-04-07,generation,Last Week,144,170.32211597,327.18981600,-152.00610903
2025-04-07,generation,7-day mean,144,192.07591855,392.96410926,-120.79307728
2025-04-07,generation,Seasonal,144,139.45724656,284.16496311,-90.79390066
2025-04-07,generation,Low-Rank rank 1,144,3108.64986644,3336.52916439,821.74161832
2025-04-07,generation,Low-Rank rank 3,144,2796.99693251,3260.10849927,-507.53979775
2025-04-07,generation,Low-Rank rank 5,144,2844.63586312,3231.23425072,-247.71852406
2025-04-07,generation,Seasonal + Low-Rank,144,139.45724656,284.16496311,-90.79390066
2025-04-08,generation,Yesterday,144,271.50914444,490.62571808,17.18025417
2025-04-08,generation,Last Week,144,317.92147639,651.61454432,-233.40841111
2025-04-08,generation,7-day mean,144,141.35982738,292.51752907,-81.89766468
2025-04-08,generation,Seasonal,144,256.97901958,496.27340784,-95.58464521
2025-04-08,generation,Low-Rank rank 1,144,2699.89944289,3495.09411949,-1205.57098014
2025-04-08,generation,Low-Rank rank 3,144,2910.89411355,3280.96602905,-47.86901472
2025-04-08,generation,Low-Rank rank 5,144,2877.85912565,3286.09864420,-200.92759392
2025-04-08,generation,Seasonal + Low-Rank,144,256.97901958,496.27340784,-95.58464521
2025-04-09,generation,Yesterday,144,281.88483056,540.19191958,200.70354722
2025-04-09,generation,Last Week,144,205.46879306,365.56401389,-41.32989444
2025-04-09,generation,7-day mean,144,202.64677619,366.51431732,152.14994127
2025-04-09,generation,Seasonal,144,206.60931979,363.31143587,91.78849847
2025-04-09,generation,Low-Rank rank 1,144,2485.15515118,3065.36432951,-968.24249353
2025-04-09,generation,Low-Rank rank 3,144,2678.71062457,2916.15786488,206.32840161
2025-04-09,generation,Low-Rank rank 5,144,2636.27173370,2907.89861246,4.81559695
2025-04-09,generation,Seasonal + Low-Rank,144,206.60931979,363.31143587,91.78849847
2025-04-10,generation,Yesterday,144,265.19976667,510.33974051,-194.36880278
2025-04-10,generation,Last Week,144,163.74879236,301.32453665,-49.46403958
2025-04-10,generation,7-day mean,144,144.14268730,275.71325299,-36.31459087
2025-04-10,generation,Seasonal,144,198.11345719,360.48810995,-129.16165934
2025-04-10,generation,Low-Rank rank 1,144,2695.53668590,3412.39758707,-1086.67361259
2025-04-10,generation,Low-Rank rank 3,144,2887.78471342,3236.46866716,1.70051845
2025-04-10,generation,Low-Rank rank 5,144,2845.94288575,3241.06771656,-191.92921069
2025-04-10,generation,Seasonal + Low-Rank,144,198.11345719,360.48810995,-129.16165934
2025-04-11,generation,Yesterday,144,234.72269583,411.46254407,-148.63682500
2025-04-11,generation,Last Week,144,111.39500764,185.94853276,-61.26654236
2025-04-11,generation,7-day mean,144,185.98993304,347.92994018,-177.88512450
2025-04-11,generation,Seasonal,144,160.18575892,268.55923483,-109.32019781
2025-04-11,generation,Low-Rank rank 1,144,2820.85807548,3619.27008607,-1334.85851983
2025-04-11,generation,Low-Rank rank 3,144,3004.59065602,3366.10456090,-129.62541047
2025-04-11,generation,Low-Rank rank 5,144,2964.74803976,3379.67798398,-336.73534175
2025-04-11,generation,Seasonal + Low-Rank,144,160.18575892,268.55923483,-109.32019781
2025-04-12,generation,Yesterday,144,234.66618611,455.09949190,160.13880694
2025-04-12,generation,Last Week,144,191.96320000,318.66097852,-98.89115139
2025-04-12,generation,7-day mean,144,160.19475893,265.73576163,-8.99395437
2025-04-12,generation,Seasonal,144,173.84652424,324.88256984,43.57532569
2025-04-12,generation,Low-Rank rank 1,144,3073.77751721,3258.23932000,988.16853652
2025-04-12,generation,Low-Rank rank 3,144,2759.88988118,3115.87254271,-391.60321459
2025-04-12,generation,Low-Rank rank 5,144,2805.59108056,3095.15316272,-129.65428411
2025-04-12,generation,Seasonal + Low-Rank,144,173.84652424,324.88256984,43.57532569
2025-04-13,generation,Yesterday,144,166.13934722,287.59265007,-3.11202083
2025-04-13,generation,Last Week,144,144.08986528,266.34512617,-8.80622500
2025-04-13,generation,7-day mean,144,105.97367440,211.67298577,2.02133214
2025-04-13,generation,Seasonal,144,130.07447813,240.97301267,-5.67441271
2025-04-13,generation,Low-Rank rank 1,144,2680.44022413,3356.52402221,-1110.67061071
2025-04-13,generation,Low-Rank rank 3,144,2884.05624939,3167.66112529,22.48802995
2025-04-13,generation,Low-Rank rank 5,144,2843.59950277,3170.71277187,-157.92097667
2025-04-13,generation,Seasonal + Low-Rank,144,130.07447813,240.97301267,-5.67441271
2025-04-14,generation,Yesterday,144,153.76864583,267.04548220,-98.60988194
2025-04-14,generation,Last Week,144,238.96432222,438.17692013,-66.70492222
2025-04-14,generation,7-day mean,144,130.29296885,223.64838583,-95.33051766
2025-04-14,generation,Seasonal,144,152.07015069,279.23732797,-84.25265007
2025-04-14,generation,Low-Rank rank 1,144,3150.73503227,3347.80123593,856.86552616
2025-04-14,generation,Low-Rank rank 3,144,2854.82283381,3263.08272273,-483.02467339
2025-04-14,generation,Low-Rank rank 5,144,2899.73685932,3235.83076711,-230.28000139
2025-04-14,generation,Seasonal + Low-Rank,144,152.07015069,279.23732797,-84.25265007
2025-04-15,generation,Yesterday,144,242.78605486,420.21344339,-64.33897708
2025-04-15,generation,Last Week,144,274.29700069,469.89004962,-148.22415347
2025-04-15,generation,7-day mean,144,231.36243938,413.77219375,-150.14022014
2025-04-15,generation,Seasonal,144,238.19537944,409.83306315,-102.08730646
2025-04-15,generation,Low-Rank rank 1,144,2815.20519113,3590.33696931,-1292.88162514
2025-04-15,generation,Low-Rank rank 3,144,2999.53266464,3354.45022498,-88.25637279
2025-04-15,generation,Low-Rank rank 5,144,2962.27646781,3363.36845798,-278.11934101
2025-04-15,generation,Seasonal + Low-Rank,144,238.19537944,409.83306315,-102.08730646
2025-04-16,generation,Yesterday,144,271.45687153,535.46207338,198.84096736
2025-04-16,generation,Last Week,144,181.99800694,320.37828314,-150.08673333
2025-04-16,generation,7-day mean,144,127.45665962,243.16963764,69.87562629
2025-04-16,generation,Seasonal,144,175.22034615,324.52940478,41.82350205
2025-04-16,generation,Low-Rank rank 1,144,2608.70822166,3241.73788079,-1097.77478531
2025-04-16,generation,Low-Rank rank 3,144,2785.82132385,3051.80835805,95.33111271
2025-04-16,generation,Low-Rank rank 5,144,2752.39892162,3050.36071239,-72.85558292
2025-04-16,generation,Seasonal + Low-Rank,144,175.22034615,324.52940478,41.82350205
2025-04-17,generation,Yesterday,144,175.40722500,341.49470880,-103.05863194
2025-04-17,generation,Last Week,144,190.47755833,346.34187577,-58.77656250
2025-04-17,generation,7-day mean,144,105.88634931,188.70084832,-11.74204375
2025-04-17,generation,Seasonal,144,137.80416611,275.24183618,-83.13170069
2025-04-17,generation,Low-Rank rank 1,144,2724.70822241,3390.43572227,-1102.07457134
2025-04-17,generation,Low-Rank rank 3,144,2832.37429972,3226.06534304,-352.42836949
2025-04-17,generation,Low-Rank rank 5,144,2867.27384397,3212.09062434,-169.03199023
2025-04-17,generation,Seasonal + Low-Rank,144,137.80416611,275.24183618,-83.13170069
2025-04-18,generation,Yesterday,144,165.07889514,286.80953056,-21.55632847
2025-04-18,generation,Last Week,144,154.11887847,293.65666125,68.30393403
2025-04-18,generation,7-day mean,144,103.23698869,194.82234358,-24.90172044
2025-04-18,generation,Seasonal,144,125.84596187,222.39583871,18.88078965
2025-04-18,generation,Low-Rank rank 1,144,2737.22000440,3424.50837919,-1192.06469108
2025-04-18,generation,Low-Rank rank 3,144,2914.68603854,3211.01253725,-3.80739702
2025-04-18,generation,Low-Rank rank 5,144,2880.94037556,3215.41388934,-184.37356208
2025-04-18,generation,Seasonal + Low-Rank,144,125.84596187,222.39583871,18.88078965
2025-04-19,generation,Yesterday,144,149.07341389,257.51493125,0.63816944
2025-04-19,generation,Last Week,144,214.54826042,342.84411446,-91.19670347
2025-04-19,generation,7-day mean,144,137.09998145,235.36757256,-34.02125585
2025-04-19,generation,Seasonal,144,158.38054302,262.97479002,-40.68752337
2025-04-19,generation,Low-Rank rank 1,144,2733.94976502,3380.22771527,-1040.22000980
2025-04-19,generation,Low-Rank rank 3,144,2813.44340994,3241.86695126,-414.47019523
2025-04-19,generation,Low-Rank rank 5,144,2854.49200262,3220.48470768,-173.85591846
2025-04-19,generation,Seasonal + Low-Rank,144,158.38054302,262.97479002,-40.68752337
2025-04-20,generation,Yesterday,144,161.34681806,286.21282216,-4.97230694
